225.02386	19975.1
225.03866	19319.8
225.05347	26896.9
225.06828	27762.4
225.08309	19943
225.0979	22065
225.11271	15137.3
225.12752	17351.2
225.14233	14978.6
225.15714	11311.8
225.17195	9418.11
225.18677	14950.7
225.20158	23061.4
225.21639	23460.8
225.23121	21605.6
225.24602	22109.8
225.26084	25034.3
225.27566	29674.8
225.29047	23839.9
225.30529	19547.6
225.32011	17808.7
225.33493	15025
225.34975	21702.6
225.36456	27574.6
225.37938	48786.5
225.39421	81475.3
225.40903	140018
225.42385	191482
225.43867	219624
225.45349	193987
225.46832	141170
225.48314	87049.8
225.49797	41870.8
225.51279	28711.1
225.52762	36925.2
225.54244	36678.5
225.55727	30636.1
225.5721	30848.3
225.58693	26667.5
225.60176	24006
225.61659	37406.4
225.63142	63013.9
225.64625	70818.5
225.66108	68065
225.67591	55522.1
225.69074	49602.8
225.70557	35856.8
225.72041	27847.3
225.73524	24892.6
225.75007	23763.5
225.76491	14568
225.77975	14219.2
225.79458	17681.4
225.80942	27784.2
225.82426	49662.6
225.83909	53139.4
225.85393	58019.3
225.86877	68706.1
225.88361	51826.7
225.89845	36313.8
225.91329	19351.5
225.92813	8530.98
225.94297	9603.6
225.95782	13666
225.97266	13549.2
225.9875	14923
226.00235	22126.1
226.01719	24585.2
226.03204	22022.5
226.04688	19681.7
226.06173	18012.5
226.07658	17309.1
226.09142	15543.7
226.10627	9616.15
226.12112	11251.8
226.13597	18186.8
226.15082	14102
226.16567	16580.4
226.18052	19938.5
226.19537	9068.51
226.21022	11851.3
226.22508	9486.02
226.23993	6429.29
226.25478	10675
226.26964	8786.52
226.28449	7537.64
226.29935	10403.2
226.31421	16523.6
226.32906	14966.2
226.34392	10003.5
226.35878	12084.6
226.37364	12235.5
226.38849	12649.4
226.40335	14607.3
226.41821	21837.6
226.43308	34728.5
226.44794	70425
226.4628	125490
226.47766	166602
226.49252	163370
226.50739	121235
226.52225	84782.1
226.53712	49932.1
226.55198	23327.9
226.56685	17361.9
226.58171	8549.97
226.59658	13120
226.61145	15074.6
226.62632	11739.2
226.64119	6163.76
226.65605	10957.7
226.67092	9804.55
226.6858	7908
226.70067	10192.2
226.71554	15862.5
226.73041	13559
226.74528	12838
226.76016	16955.3
226.77503	21143.4
226.7899	32363.5
226.80478	26588.2
226.81966	11676.2
226.83453	10962.2
226.84941	8101.7
226.86429	8982.78
226.87916	8168.93
226.89404	17563.6
226.90892	18130.2
226.9238	19500.3
226.93868	19969.5
226.95356	25496.5
226.96844	19770.4
226.98333	30272.2
226.99821	30824.2
227.01309	50796.5
227.02798	92977.1
227.04286	142609
227.05775	169275
227.07263	148343
227.08752	118052
227.1024	99595.7
227.11729	62891.1
227.13218	32679.4
227.14707	23194.8
227.16196	19738
227.17685	14403.6
227.19174	7327.49
227.20663	8444.21
227.22152	10954.7
227.23641	12941.3
227.2513	5122.25
227.26619	11391.1
227.28109	14598.5
227.29598	13931.4
227.31088	23280.8
227.32577	12972.9
227.34067	10643.9
227.35557	15864.3
227.37046	20979.6
227.38536	25208.1
227.40026	25967.8
227.41516	20748.5
227.43006	24392.8
227.44496	29971
227.45986	31573.7
227.47476	41358.6
227.48966	44168.4
227.50456	46130.1
227.51947	47559.5
227.53437	42941.5
227.54927	39173.9
227.56418	30617.9
227.57908	30291.7
227.59399	34443.2
227.6089	47664.2
227.6238	62249.1
227.63871	81567.5
227.65362	50462.4
227.66853	53047.8
227.68344	57552.6
227.69835	60854.9
227.71326	57212
227.72817	54280.4
227.74308	63262.8
227.75799	81247.9
227.7729	98927.8
227.78782	105138
227.80273	99908
227.81765	76263.3
227.83256	59658.5
227.84748	57686.3
227.86239	71794.2
227.87731	101642
227.89223	144984
227.90715	193047
227.92206	237223
227.93698	239148
227.9519	197450
227.96682	145935
227.98175	99051.7
227.99667	66823.4
228.01159	43945.1
228.02651	31806.7
228.04144	28784
228.05636	31179.4
228.07128	21850.4
228.08621	22706.3
228.10113	23527.8
228.11606	18269.5
228.13099	15347
228.14591	17535.3
228.16084	19430.4
228.17577	20000.2
228.1907	18070.1
228.20563	12799.2
228.22056	11618
228.23549	15591.2
228.25042	14719
228.26536	10925.6
228.28029	11012.2
228.29522	9509.93
228.31016	7490.67
228.32509	12336.6
228.34003	16514.7
228.35496	14349.1
228.3699	12142.9
228.38483	12083.7
228.39977	11725.4
228.41471	10784.6
228.42965	13223.8
228.44459	10001
228.45953	11206.9
228.47447	10095.3
228.48941	8803.19
228.50435	5583.31
228.51929	7035.69
228.53424	13829.7
228.54918	20932.1
228.56412	15272.5
228.57907	16440.9
228.59401	19249.2
228.60896	17225.4
228.6239	17512.7
228.63885	24668.5
228.6538	28096.4
228.66875	33511.3
228.68369	34689
228.69864	41990.5
228.71359	48678.5
228.72854	63819
228.7435	109376
228.75845	150255
228.7734	176542
228.78835	202166
228.80331	197867
228.81826	164228
228.83321	115293
228.84817	78682.8
228.86312	49311.3
228.87808	42104.6
228.89304	24074.8
228.908	20534.3
228.92295	20418.8
228.93791	16158.4
228.95287	17181.6
228.96783	22009.9
228.98279	14848.6
228.99775	17562.8
229.01271	21175.2
229.02768	32805.4
229.04264	42583.3
229.0576	44036.8
229.07257	53453.7
229.08753	41004.5
229.1025	31091.9
229.11746	30638.7
229.13243	24170
229.1474	18400.1
229.16236	15377.7
229.17733	19695.1
229.1923	22884.3
229.20727	19913.4
229.22224	16230.3
229.23721	18639
229.25218	23793.8
229.26715	25123.1
229.28213	19519
229.2971	18510.9
229.31207	16138
229.32705	21317.3
229.34202	22895.7
229.357	25392
229.37197	18819.9
229.38695	15388.4
229.40193	19923.1
229.4169	30131.9
229.43188	28363
229.44686	26137.3
229.46184	25342.9
229.47682	28587.3
229.4918	24909.5
229.50678	24249
229.52176	22100.4
229.53675	22983.2
229.55173	20307.1
229.56671	19903.2
229.5817	25167.9
229.59668	30251
229.61167	41722.2
229.62665	48400.5
229.64164	80293.2
229.65663	123189
229.67162	172358
229.6866	208396
229.70159	217558
229.71658	220082
229.73157	229344
229.74656	200009
229.76156	229713
229.77655	245620
229.79154	209702
229.80653	190289
229.82153	144688
229.83652	140364
229.85152	184141
229.86651	222974
229.88151	221173
229.89651	157911
229.9115	99746.6
229.9265	70061.7
229.9415	47971.6
229.9565	46108.2
229.9715	55984.9
229.9865	74664.6
230.0015	102263
230.0165	131988
230.0315	149861
230.04651	148312
230.06151	126532
230.07651	103950
230.09152	111956
230.10652	74284.5
230.12153	80353.5
230.13654	62508.6
230.15154	53348.6
230.16655	38783.3
230.18156	40107.9
230.19657	36741.8
230.21158	32115.3
230.22659	29822.5
230.2416	47775.4
230.25661	67981.4
230.27162	95810.3
230.28663	147204
230.30165	184181
230.31666	236553
230.33167	277998
230.34669	313684
230.3617	317098
230.37672	258108
230.39174	185841
230.40675	125114
230.42177	89543.5
230.43679	73105.4
230.45181	55756.7
230.46683	39309.7
230.48185	34666.6
230.49687	29828.6
230.51189	29509.2
230.52691	30099
230.54194	34689.6
230.55696	49243.5
230.57198	56248
230.58701	52750.9
230.60203	52136.7
230.61706	37303.1
230.63208	25274.1
230.64711	19273.3
230.66214	19501.9
230.67717	19693
230.6922	17618.1
230.70723	23575.4
230.72226	21483.4
230.73729	23592.9
230.75232	38861.5
230.76735	52051.9
230.78238	59890.8
230.79741	62167.9
230.81245	60154
230.82748	60882.7
230.84252	51487.9
230.85755	45898.8
230.87259	42200.9
230.88762	47957.6
230.90266	56207.1
230.9177	52233.3
230.93274	48660.5
230.94778	41013.4
230.96282	33643.5
230.97786	28456.2
230.9929	27804.5
231.00794	26881.4
231.02298	22620.8
231.03802	19575.2
231.05307	24645.3
231.06811	29769.5
231.08316	41662.6
231.0982	54528.4
231.11325	66905.7
231.12829	92135.5
231.14334	129763
231.15839	111853
231.17343	85629.6
231.18848	71765.3
231.20353	68735
231.21858	67431.8
231.23363	60188
231.24868	75541.2
231.26374	103021
231.27879	137249
231.29384	154462
231.3089	165251
231.32395	173014
231.339	152865
231.35406	133203
231.36912	130019
231.38417	104328
231.39923	94505.5
231.41429	99008.4
231.42935	109877
231.44441	112305
231.45946	99913.5
231.47453	86958
231.48959	74742.3
231.50465	65074
231.51971	56551.7
231.53477	47093.8
231.54984	50013.1
231.5649	52802.7
231.57996	54747.8
231.59503	66365
231.6101	112812
231.62516	185842
231.64023	241721
231.6553	281655
231.67036	283978
231.68543	240770
231.7005	152504
231.71557	108101
231.73064	62689.8
231.74572	60062.8
231.76079	64350.8
231.77586	75236.4
231.79093	72094.7
231.80601	53945.9
231.82108	44914.5
231.83616	45157
231.85123	37155.8
231.86631	34023.6
231.88138	31227
231.89646	38918
231.91154	41199.6
231.92662	35385.5
231.9417	37254.6
231.95678	35480.3
231.97186	40591.7
231.98694	54295.2
232.00202	74737.9
232.0171	99546.2
232.03219	145128
232.04727	167322
232.06235	156913
232.07744	145677
232.09252	117349
232.10761	86158.3
232.1227	56745.3
232.13778	42604.4
232.15287	46074.9
232.16796	59633.3
232.18305	104122
232.19814	132020
232.21323	107258
232.22832	75802.8
232.24341	71052.4
232.2585	47388.7
232.2736	40964.1
232.28869	38324.8
232.30378	35896.9
232.31888	37917.7
232.33397	35952.6
232.34907	31863
232.36417	28809.8
232.37926	29652.7
232.39436	26281
232.40946	22058.4
232.42456	15340.5
232.43966	20375.2
232.45476	32252.9
232.46986	32026.5
232.48496	36513.6
232.50006	21963.1
232.51517	15599.5
232.53027	22526.8
232.54537	21553
232.56048	22082.8
232.57558	36158.2
232.59069	63004.4
232.6058	73666
232.6209	106406
232.63601	84570.4
232.65112	68978.6
232.66623	72056
232.68134	72898.4
232.69645	76120.4
232.71156	68120.9
232.72667	47919
232.74178	36546.8
232.75689	38990.8
232.77201	40320.9
232.78712	48284
232.80223	47364.1
232.81735	38729.3
232.83247	28394.2
232.84758	24251.7
232.8627	21807.1
232.87782	17679
232.89293	16555.5
232.90805	17659.5
232.92317	18708.6
232.93829	17264.1
232.95341	15156.9
232.96853	20472.3
232.98366	26002.3
232.99878	30007.1
233.0139	37732.6
233.02903	48717.7
233.04415	71764.8
233.05927	72223.5
233.0744	60338.8
233.08953	38473.6
233.10465	26573.2
233.11978	27205.7
233.13491	33073.7
233.15004	31947.8
233.16517	41238.4
233.1803	61148.3
233.19543	69933
233.21056	52386.9
233.22569	42915.6
233.24082	28096.6
233.25596	38838.8
233.27109	37211.5
233.28622	43572.7
233.30136	65273.3
233.31649	90729.5
233.33163	107281
233.34677	106932
233.3619	83638
233.37704	67362.1
233.39218	40695
233.40732	29106.5
233.42246	27953.3
233.4376	32994.7
233.45274	44371
233.46788	71615.1
233.48303	107098
233.49817	167654
233.51331	200848
233.52846	184216
233.5436	137672
233.55875	85453
233.57389	48753.9
233.58904	30462.5
233.60419	26704.9
233.61934	22734.7
233.63449	23354.9
233.64963	25377.7
233.66478	22977.9
233.67994	29071.8
233.69509	50525.9
233.71024	70638.1
233.72539	84521.3
233.74054	69945.3
233.7557	54921.3
233.77085	43722.5
233.78601	46491.4
233.80116	49718.7
233.81632	72235.6
233.83148	92851.4
233.84663	97012.3
233.86179	101416
233.87695	80051.6
233.89211	59954.2
233.90727	42446.9
233.92243	27390.2
233.93759	21811.5
233.95275	27971.8
233.96791	22312
233.98308	20037
233.99824	23894.3
234.01341	19912.2
234.02857	18685.4
234.04374	21495.1
234.0589	22536.7
234.07407	20992.9
234.08924	16108.6
234.10441	20010.3
234.11957	28962.3
234.13474	41505.5
234.14991	64804.8
234.16508	89357.3
234.18026	105625
234.19543	91454.2
234.2106	61027
234.22577	38125.9
234.24095	25753.8
234.25612	17741.2
234.2713	15799.3
234.28647	20319.1
234.30165	21964.9
234.31683	20365.4
234.332	28166.3
234.34718	40523.7
234.36236	49144.6
234.37754	78818.5
234.39272	135138
234.4079	171638
234.42308	135174
234.43826	125759
234.45345	120975
234.46863	109476
234.48381	87373.7
234.499	61430.6
234.51418	59441.6
234.52937	62447.2
234.54456	79573.3
234.55974	126468
234.57493	190849
234.59012	214108
234.60531	180118
234.6205	150172
234.63569	100549
234.65088	67395.6
234.66607	38686.7
234.68126	27462.8
234.69645	30001.2
234.71165	29841.6
234.72684	30089.7
234.74204	27552.2
234.75723	23350.7
234.77243	23525.5
234.78762	25818.3
234.80282	28230
234.81802	34645.7
234.83322	48314.1
234.84842	65311.5
234.86362	94023.1
234.87882	136094
234.89402	131490
234.90922	111861
234.92442	69942.6
234.93962	39745.5
234.95483	26158.2
234.97003	16690
234.98524	10016.4
235.00044	14360.6
235.01565	9325.29
235.03085	13307.7
235.04606	15442.3
235.06127	18017.6
235.07648	14560.3
235.09169	20364.3
235.1069	15622.4
235.12211	18066.2
235.13732	18271.1
235.15253	17340.9
235.16774	18309.3
235.18296	18969.9
235.19817	17550.9
235.21338	18182.3
235.2286	18637.1
235.24382	17159
235.25903	16918.3
235.27425	17595.7
235.28947	16995.3
235.30468	10302.8
235.3199	8974.98
235.33512	8209.81
235.35034	9758.23
235.36556	17026.3
235.38078	26353.3
235.39601	23836.7
235.41123	15185.3
235.42645	14315.9
235.44168	12524.2
235.4569	18218.9
235.47213	36632.7
235.48735	32295.3
235.50258	37506.8
235.51781	32974.4
235.53303	31764
235.54826	34279.2
235.56349	29170.6
235.57872	22684.9
235.59395	19961.2
235.60918	17574.6
235.62441	22106.1
235.63964	25207.1
235.65488	35915.1
235.67011	50351.4
235.68535	78659.9
235.70058	70391.1
235.71582	71929.9
235.73105	55500.6
235.74629	37147.2
235.76153	28120.8
235.77676	24864.8
235.792	20668
235.80724	18994.9
235.82248	18088
235.83772	16998.6
235.85296	14229.4
235.8682	12210.9
235.88345	19172
235.89869	26753.1
235.91393	28452.5
235.92918	50456.6
235.94442	70950.8
235.95967	78597.9
235.97492	89087.4
235.99016	67931.7
236.00541	54516.4
236.02066	56415
236.03591	76995.1
236.05116	110082
236.06641	128840
236.08166	121821
236.09691	99028.7
236.11216	74853.2
236.12741	50887.3
236.14267	30949.3
236.15792	22279.5
236.17318	16898.4
236.18843	17367.8
236.20369	23598.2
236.21894	27093.8
236.2342	33841.7
236.24946	40348.6
236.26472	39081.5
236.27998	33446
236.29524	25354.3
236.3105	19772.8
236.32576	17379.7
236.34102	18868.6
236.35628	17613.2
236.37154	17916.6
236.38681	18216.1
236.40207	19885
236.41734	27766.7
236.4326	33860
236.44787	34388.3
236.46314	30474
236.4784	34860.9
236.49367	43838
236.50894	75459.3
236.52421	89275.1
236.53948	96507.7
236.55475	91652.2
236.57002	61491.2
236.5853	45785.6
236.60057	35217
236.61584	31795.2
236.63112	32605.3
236.64639	24959.8
236.66167	27541.8
236.67694	36327.3
236.69222	45811.4
236.7075	52252.5
236.72277	56615.9
236.73805	61068.1
236.75333	55834.9
236.76861	55679.9
236.78389	67316.2
236.79917	70105.2
236.81445	52582
236.82974	34150.6
236.84502	22365.7
236.8603	18591
236.87559	25388
236.89087	34190.7
236.90616	43822
236.92144	49814.1
236.93673	45393.3
236.95202	40816.6
236.96731	35446
236.9826	30360.5
236.99789	27904.6
237.01318	27607.3
237.02847	26463
237.04376	27585.1
237.05905	27040.7
237.07434	29419.6
237.08964	31739.9
237.10493	30196.9
237.12023	24857.9
237.13552	22360.5
237.15082	16180.6
237.16611	13703.7
237.18141	17790.3
237.19671	15595.9
237.21201	13780.4
237.22731	12525.1
237.24261	11680.6
237.25791	14989.4
237.27321	15789.2
237.28851	24032
237.30381	23312.2
237.31912	18524.3
237.33442	19955.6
237.34973	19301.1
237.36503	21923
237.38034	23604.2
237.39564	36374.4
237.41095	48574.8
237.42626	61269
237.44157	75414.5
237.45688	64376
237.47219	37171.4
237.4875	23196.5
237.50281	21532.3
237.51812	23323.3
237.53343	32041
237.54874	59727.1
237.56406	90690.2
237.57937	105945
237.59469	129071
237.61	127419
237.62532	107102
237.64064	80563.5
237.65595	56300.1
237.67127	44931.3
237.68659	36381.1
237.70191	29509.1
237.71723	30264.5
237.73255	29692.6
237.74787	20448
237.76319	13640.4
237.77852	9416.86
237.79384	13935.6
237.80917	13446.8
237.82449	11966.7
237.83982	10385.8
237.85514	12070.3
